Threat-Vulnerability Relationship Matrix,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.6,Perform file access controls for analysts and programmers,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.8,Functional tests on the correct functioning of safety procedures,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.9,Functional testing of security procedure vulnerabilities,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.11,System Penetration Test,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.13,Formal demonstrations of how the software works,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,s9,"Implementation of ""discretionary access control""",X
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,s10,"Implementation of ""mandatory access control""",X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control""",X
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control""",X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9,Software development/update control,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.1,Setting the gold standard for software development,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.3,Definition of system security features,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.6,Perform file access controls for analysts and programmers,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.8,Functional tests on the correct functioning of safety procedures,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.9,Functional testing of security procedure vulnerabilities,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.11,System Penetration Test,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.13,Formal demonstrations of how the software works,X
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M22,Hidden access doors,V7,Untested software applications,2,pr9,Software development/update control,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M22,Hidden access doors,V7,Untested software applications,2,pr9.3,Definition of system security features,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M22,Hidden access doors,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.11,System Penetration Test,X
M22,Hidden access doors,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M22,Hidden access doors,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9,Software development/update control,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.1,Setting the gold standard for software development,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.3,Definition of system security features,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.6,Perform file access controls for analysts and programmers,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.8,Functional tests on the correct functioning of safety procedures,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.9,Functional testing of security procedure vulnerabilities,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.11,System Penetration Test,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr9.13,Formal demonstrations of how the software works,X
M23,Unconditional access procedure,V2,Uncontrolled changes to the operating system,3,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
